seed,type,index
0,2,1458
0,2,1467
0,2,1475
0,2,1478
0,2,1480
0,2,1481
0,2,1485
0,2,1492
0,2,1501
0,2,1508
0,2,1509
0,2,1520
0,2,1524
0,2,1526
0,2,1533
0,2,1545
0,2,1554
0,2,1562
0,2,1566
0,2,1571
0,2,1574
0,2,1575
0,2,1579
0,2,1583
0,2,1584
0,2,1587
0,2,1589
0,2,1592
0,2,1599
0,2,1613
0,2,1617
0,2,1621
0,2,1628
0,2,1634
0,2,1641
0,2,1646
0,2,1653
0,2,1654
0,2,1665
0,2,1666
0,2,1670
0,2,1671
0,2,1674
0,2,1690
0,2,1698
0,2,1700
0,2,1703
0,2,1705
0,2,1720
0,2,1727
0,2,1733
0,2,1735
0,2,1747
0,2,1752
0,2,1758
0,2,1762
0,2,1764
0,2,1767
0,2,1769
0,2,1773
0,2,1774
0,2,1777
0,2,1796
0,2,1805
0,2,1810
0,2,1817
0,2,1823
0,2,1824
0,2,1832
0,2,1840
0,2,1842
0,2,1844
0,2,1855
0,2,1857
0,2,1858
0,2,1862
0,2,1870
0,2,1875
0,2,1888
0,2,1889
0,2,1890
0,2,1891
0,2,1895
0,2,1900
0,2,1904
0,2,1905
0,2,1914
0,2,1920
0,2,1927
0,2,1934
0,2,1944
0,2,1955
0,2,1961
0,2,1962
0,2,1963
0,2,1964
0,2,1966
0,2,1968
0,2,1969
0,2,1974
0,2,1976
0,2,1993
0,2,2003
0,2,2009
0,2,2010
0,2,2016
0,2,2018
0,2,2021
0,2,2024
0,2,2026
0,2,2032
0,2,2033
0,2,2036
0,2,2037
0,2,2041
0,2,2044
0,2,2047
0,2,2048
0,2,2063
0,2,2077
0,2,2080
0,2,2081
0,2,2082
0,2,2090
0,2,2091
0,2,2105
0,2,2114
0,2,2115
0,2,2116
0,2,2119
0,2,2122
0,2,2131
0,2,2141
0,2,2143
0,2,2182
0,2,2203
0,2,2206
0,2,2213
0,2,2220
0,2,2229
0,2,2235
0,2,2241
0,2,2244
0,2,2245
0,2,2249
0,2,2250
0,2,2255
0,2,2258
0,2,2260
0,2,2270
0,2,2281
0,2,2282
0,2,2288
0,2,2289
0,2,2291
0,2,2295
0,2,2296
0,2,2297
0,2,2298
0,2,2300
0,2,2303
0,2,2310
0,2,2326
0,2,2329
0,2,2335
0,2,2338
0,2,2342
0,2,2347
0,2,2350
0,2,2351
0,2,2355
0,2,2358
0,2,2365
0,2,2366
0,2,2377
0,2,2379
0,2,2381
0,2,2382
0,2,2386
0,2,2390
0,2,2396
0,2,2397
0,2,2401
0,2,2402
0,2,2405
0,2,2409
0,2,2410
0,2,2424
0,2,2426
0,2,2428
0,2,2430
0,2,2433
0,2,2439
0,2,2447
0,2,2453
0,2,2454
0,2,2457
0,2,2459
0,2,2461
0,2,2469
0,2,2473
0,2,2474
0,2,2480
0,2,2495
0,2,2502
0,2,2509
0,2,2519
0,2,2526
0,2,2530
0,2,2534
0,2,2535
0,2,2537
0,2,2540
0,2,2547
0,2,2560
0,2,2563
0,2,2570
0,2,2585
0,2,2588
0,2,2590
0,2,2600
0,2,2604
0,2,2613
0,2,2618
0,2,2621
0,2,2628
0,2,2631
0,2,2635
0,2,2637
0,2,2642
0,2,2649
0,2,2651
0,2,2657
0,2,2662
0,2,2666
0,2,2667
0,2,2670
0,2,2684
0,2,2689
0,2,2693
0,2,2696
0,2,2700
0,2,2708
0,2,2709
0,2,2711
0,2,2713
0,2,2720
0,2,2721
0,2,2722
0,2,2727
0,2,2728
0,2,2735
0,2,2736
0,2,2738
0,2,2746
0,2,2748
0,2,2756
0,2,2760
0,2,2763
0,2,2766
0,2,2781
0,2,2784
0,2,2786
0,2,2787
0,2,2792
0,2,2800
0,2,2809
0,2,2811
0,2,2812
0,2,2814
0,2,2816
0,2,2823
0,2,2825
0,2,2830
0,2,2846
0,2,2848
0,2,2854
0,2,2856
0,2,2857
0,2,2860
0,2,2881
0,2,2886
0,2,2887
0,2,2890
0,2,2894
0,2,2900
0,2,2905
0,2,2911
0,2,2923
0,2,2932
0,2,2942
0,2,2943
0,2,2944
0,2,2945
0,2,2952
0,2,2953
0,2,2957
0,2,2959
0,2,2966
0,2,2967
0,2,2971
0,2,2972
0,2,2974
0,2,2979
0,2,2990
0,2,2992
0,2,2998
0,2,3012
0,2,3013
0,2,3015
0,2,3035
0,2,3036
0,2,3042
0,2,3046
0,2,3047
0,2,3053
0,2,3056
0,2,3057
0,2,3066
0,2,3067
0,2,3071
0,2,3083
0,2,3085
0,2,3087
0,2,3091
0,2,3092
0,2,3093
0,2,3094
0,2,3102
0,2,3109
0,2,3110
0,2,3117
0,2,3121
0,2,3129
0,2,3136
0,2,3155
0,2,3168
0,2,3179
0,2,3183
0,2,3186
0,2,3192
0,2,3195
0,2,3200
0,2,3204
0,2,3207
0,2,3213
0,2,3215
0,2,3234
0,2,3236
0,2,3249
0,2,3253
0,2,3265
0,2,3270
0,2,3280
0,2,3281
0,2,3283
0,2,3289
0,2,3293
0,2,3307
0,2,3325
0,2,3326
0,2,3327
0,2,3330
0,2,3331
0,2,3348
0,2,3353
0,2,3355
0,2,3356
0,2,3360
0,2,3366
0,2,3368
0,2,3378
0,2,3388
0,2,3401
0,2,3402
0,2,3406
0,2,3410
0,2,3411
0,2,3418
0,2,3424
0,2,3429
0,2,3436
0,2,3439
0,2,3441
0,2,3446
0,2,3458
0,2,3465
0,2,3474
0,2,3475
0,2,3476
0,2,3478
0,2,3479
0,2,3494
0,2,3504
0,2,3511
0,2,3516
0,2,3517
0,2,3522
0,2,3527
0,2,3537
0,2,3552
0,2,3555
0,2,3558
0,2,3560
0,2,3563
0,2,3567
0,2,3570
0,2,3574
0,2,3575
0,2,3582
0,2,3590
0,2,3605
0,2,3607
0,2,3610
0,2,3614
0,2,3617
0,2,3627
0,2,3628
0,2,3634
0,2,3637
0,2,3639
0,2,3646
0,2,3653
0,2,3660
0,2,3661
0,2,3675
0,2,3678
0,2,3681
0,2,3696
0,2,3704
0,2,3715
0,2,3723
0,2,3724
0,2,3729
0,2,3739
0,2,3740
0,2,3744
0,2,3749
0,2,3750
0,2,3752
0,2,3769
0,2,3773
0,2,3779
0,2,3780
0,2,3784
0,2,3788
0,2,3811
0,2,3813
0,2,3830
0,2,3841
0,2,3842
0,2,3852
0,2,3853
0,2,3860
0,2,3872
0,2,3873
0,2,3877
0,2,3880
0,2,3885
0,2,3887
0,2,3895
0,2,3896
0,2,3899
0,2,3905
0,2,3909
0,2,3913
0,2,3925
0,2,3942
0,2,3951
0,2,3959
0,2,3961
0,2,3962
0,2,3963
0,2,3964
0,2,3965
0,2,3969
0,2,3974
0,2,3979
0,2,3980
0,2,3994
0,2,4001
0,2,4006
0,2,4020
0,2,4023
0,2,4030
0,2,4035
0,2,4043
0,2,4045
0,2,4047
0,2,4053
0,2,4054
0,2,4058
0,2,4062
0,2,4064
0,2,4071
0,2,4075
0,2,4079
0,2,4096
0,2,4102
0,2,4109
0,2,4110
0,2,4111
0,2,4113
0,2,4118
0,2,4124
0,2,4130
0,2,4144
0,2,4151
0,2,4161
0,2,4173
0,2,4175
0,2,4177
0,2,4179
0,2,4181
0,2,4196
0,2,4201
0,2,4203
0,2,4205
0,2,4211
0,2,4214
0,2,4216
0,2,4217
0,2,4219
0,2,4220
0,2,4221
0,2,4228
0,2,4233
0,2,4235
0,2,4244
0,2,4246
0,2,4253
0,2,4261
0,2,4266
0,2,4270
0,2,4286
0,2,4287
0,2,4290
0,2,4292
0,2,4293
0,2,4299
0,2,4303
0,2,4304
0,2,4305
0,2,4307
0,2,4308
0,2,4321
0,2,4323
0,2,4327
0,2,4335
0,2,4348
0,2,4351
0,2,4361
0,2,4369
0,2,4383
0,2,4395
0,2,4403
0,2,4409
0,2,4411
0,2,4417
0,2,4427
0,2,4433
0,2,4434
0,2,4435
0,2,4443
0,2,4444
0,2,4446
0,2,4451
0,2,4452
0,2,4454
0,2,4456
0,2,4468
0,2,4469
0,2,4470
0,2,4473
0,2,4478
0,2,4480
0,2,4482
0,2,4487
0,2,4488
0,2,4490
0,2,4496
0,2,4497
0,2,4508
0,2,4512
0,2,4513
0,2,4514
0,2,4515
0,2,4522
0,2,4523
0,2,4527
0,2,4528
0,2,4530
0,2,4537
0,2,4541
0,2,4549
0,2,4555
0,2,4556
0,2,4563
0,2,4569
0,2,4574
0,2,4577
0,2,4582
0,2,4585
0,2,4606
0,2,4607
0,2,4609
0,2,4613
0,2,4621
0,2,4623
0,2,4624
0,2,4631
0,2,4636
0,2,4637
0,2,4641
0,2,4642
0,2,4646
0,2,4647
0,2,4652
0,2,4657
0,2,4659
0,2,4662
0,2,4667
0,2,4668
0,2,4674
0,2,4689
0,2,4690
0,2,4696
0,2,4701
0,2,4703
0,2,4705
0,2,4709
0,2,4710
0,2,4714
0,2,4718
0,2,4726
0,2,4728
0,2,4732
0,2,4733
0,2,4739
0,2,4750
0,2,4755
0,2,4762
0,2,4782
0,2,4785
0,2,4794
0,2,4805
0,2,4810
0,2,4815
0,2,4823
0,2,4824
0,2,4825
0,2,4830
0,2,4835
0,2,4842
0,2,4844
0,2,4862
0,2,4867
0,2,4871
0,2,4876
0,2,4881
0,2,4882
0,2,4891
0,2,4900
0,2,4904
0,2,4905
0,2,4913
0,2,4914
0,2,4916
0,2,4922
0,2,4925
0,2,4930
0,2,4936
0,2,4943
0,2,4944
0,2,4946
0,2,4949
0,2,4950
0,2,4952
0,2,4953
0,2,4954
0,2,4961
0,2,4962
0,2,4963
0,2,4965
0,2,4969
0,2,4986
0,2,4991
0,2,4992
0,2,4995
0,2,4999
0,2,5004
0,2,5014
0,2,5015
0,2,5022
0,2,5026
0,2,5028
0,2,5029
0,2,5037
0,2,5042
0,2,5044
0,2,5045
0,2,5054
0,2,5055
0,2,5056
0,2,5057
0,2,5065
0,2,5069
0,2,5078
0,2,5082
0,2,5087
0,2,5097
0,2,5100
0,2,5102
0,2,5104
0,2,5112
0,2,5119
0,2,5120
0,2,5122
0,2,5125
0,2,5133
0,2,5140
0,2,5147
0,2,5153
0,2,5156
0,2,5174
0,2,5179
0,2,5180
0,2,5186
0,2,5192
0,2,5206
0,2,5215
0,2,5217
0,2,5220
0,2,5221
0,2,5223
0,2,5232
0,2,5233
0,2,5238
0,2,5246
0,2,5248
0,2,5254
0,2,5264
0,2,5266
0,2,5267
0,2,5268
0,2,5271
0,2,5276
0,2,5281
0,2,5285
0,2,5294
0,2,5301
0,2,5303
0,2,5307
0,2,5319
0,2,5321
0,2,5336
0,2,5339
0,2,5342
0,2,5344
0,2,5346
0,2,5347
0,2,5357
0,2,5368
0,2,5374
0,2,5396
0,2,5398
0,2,5421
0,2,5422
0,2,5425
0,2,5432
0,2,5435
0,2,5441
0,2,5453
0,2,5455
0,2,5460
0,2,5473
0,2,5475
0,2,5477
0,2,5481
0,2,5487
0,2,5488
0,2,5490
0,2,5493
0,2,5495
0,2,5496
0,2,5499
0,2,5503
0,2,5515
0,2,5519
0,2,5526
0,2,5537
0,2,5538
0,2,5541
0,2,5543
0,2,5544
0,2,5557
0,2,5565
0,2,5570
0,2,5579
0,2,5581
0,2,5582
0,2,5590
0,2,5594
0,2,5596
0,2,5597
0,2,5600
0,2,5605
0,2,5617
0,2,5623
0,2,5634
0,2,5638
0,2,5640
0,2,5646
0,2,5650
0,2,5652
0,2,5655
0,2,5658
0,2,5659
0,2,5660
0,2,5666
0,2,5667
0,2,5670
0,2,5672
0,2,5676
0,2,5684
0,2,5697
0,2,5699
0,2,5701
0,2,5707
0,2,5712
0,2,5713
0,2,5714
0,2,5730
0,2,5737
0,2,5749
0,2,5753
0,2,5756
0,2,5761
0,2,5763
0,2,5765
0,2,5766
0,2,5770
0,2,5779
0,2,5780
0,2,5784
0,2,5793
0,2,5796
0,2,5798
0,2,5802
0,2,5813
0,2,5816
0,2,5820
0,2,5833
0,2,5835
0,2,5841
0,2,5847
0,2,5848
0,2,5849
0,2,5858
0,2,5862
0,2,5868
0,2,5869
0,2,5870
0,2,5878
0,2,5882
0,2,5884
0,2,5887
0,2,5890
0,2,5895
0,2,5902
0,2,5912
0,2,5913
0,2,5914
0,2,5921
0,2,5934
0,2,5936
0,2,5937
0,2,5940
0,2,5942
0,2,5945
0,2,5953
0,2,5959
0,2,5961
0,2,5970
0,2,5971
0,2,5973
0,2,5974
0,2,5977
0,2,5983
0,2,5984
0,2,5985
0,2,5993
0,2,6000
0,2,6001
0,2,6002
0,2,6005
0,2,6009
0,2,6010
0,2,6029
0,2,6034
0,2,6039
0,2,6043
0,2,6044
0,2,6048
0,2,6057
0,2,6058
0,2,6059
0,2,6061
0,2,6071
0,2,6075
0,2,6076
0,2,6081
0,2,6083
0,2,6084
0,2,6085
0,2,6090
0,2,6109
0,2,6114
0,2,6115
0,2,6117
0,2,6119
0,2,6124
0,2,6128
0,2,6134
0,2,6137
0,2,6141
0,2,6144
0,2,6146
0,2,6150
0,2,6153
0,2,6158
0,2,6168
0,2,6170
0,2,6177
0,2,6178
0,2,6179
0,2,6187
0,2,6188
0,2,6194
0,2,6200
0,2,6203
0,2,6204
0,2,6207
0,2,6213
0,2,6216
0,2,6218
0,2,6219
0,2,6226
0,2,6229
0,2,6231
0,2,6233
0,2,6234
0,2,6236
0,2,6239
0,2,6242
0,2,6257
0,2,6262
0,2,6265
0,2,6267
0,2,6271
0,2,6278
0,2,6280
0,2,6287
0,2,6294
0,2,6295
0,2,6297
0,2,6303
0,2,6313
0,2,6315
0,2,6319
0,2,6325
0,2,6327
0,2,6330
0,2,6331
0,2,6338
0,2,6342
0,2,6345
0,2,6346
0,2,6349
0,2,6350
0,2,6356
0,2,6359
0,2,6362
0,2,6370
0,2,6371
0,2,6372
0,2,6377
0,2,6378
0,2,6379
0,2,6380
0,2,6383
0,2,6385
0,2,6386
0,2,6392
0,2,6394
0,2,6399
0,2,6401
0,2,6402
0,2,6407
0,2,6410
0,2,6420
0,2,6426
0,2,6430
0,2,6433
0,2,6442
0,2,6444
0,2,6448
0,2,6450
0,2,6453
0,2,6481
0,2,6484
0,2,6490
0,2,6492
0,2,6494
0,2,6496
0,2,6497
0,2,6499
0,2,6506
0,2,6508
0,2,6515
0,2,6516
0,2,6518
0,2,6524
0,2,6529
0,2,6532
0,2,6538
0,2,6539
0,2,6542
0,2,6546
0,2,6547
0,2,6548
0,2,6550
0,2,6555
0,2,6566
0,2,6567
0,2,6572
0,2,6573
0,2,6574
0,2,6580
0,2,6583
0,2,6584
0,2,6587
0,2,6588
0,2,6592
0,2,6595
0,2,6597
0,2,6598
0,2,6599
0,2,6602
0,2,6604
0,2,6605
0,2,6610
0,2,6618
0,2,6635
0,2,6637
0,2,6645
0,2,6647
0,2,6652
0,2,6654
0,2,6656
0,2,6657
0,2,6666
0,2,6671
0,2,6678
0,2,6684
0,2,6703
0,2,6710
0,2,6718
0,2,6721
0,2,6726
0,2,6734
0,2,6736
0,2,6742
0,2,6754
0,2,6767
0,2,6772
0,2,6780
0,2,6785
0,2,6796
0,2,6800
0,2,6801
0,2,6804
0,2,6805
0,2,6810
0,2,6815
0,2,6825
0,2,6836
0,2,6849
0,2,6851
0,2,6852
0,2,6855
0,2,6860
0,2,6865
0,2,6868
0,2,6869
0,2,6870
0,2,6875
0,2,6880
0,2,6901
0,2,6902
0,2,6927
0,2,6933
0,2,6937
0,2,6939
0,2,6941
0,2,6944
0,2,6947
0,2,6948
0,2,6950
0,2,6952
0,2,6955
0,2,6964
0,2,6968
0,2,6976
0,2,6986
0,2,6992
0,2,6995
0,2,6998
0,2,7001
0,2,7003
0,2,7007
0,2,7011
0,2,7016
0,2,7026
0,2,7027
0,2,7041
0,2,7042
0,2,7047
0,2,7048
0,2,7049
0,2,7054
0,2,7055
0,2,7063
0,2,7067
0,2,7075
0,2,7076
0,2,7081
0,2,7084
0,2,7091
0,2,7097
0,2,7107
0,2,7116
0,2,7125
0,2,7136
0,2,7137
0,2,7142
0,2,7153
0,2,7162
0,2,7163
0,2,7164
0,2,7168
0,2,7171
0,2,7187
0,2,7195
0,2,7207
0,2,7214
0,2,7226
0,2,7230
0,2,7231
0,2,7239
0,2,7241
0,2,7242
0,2,7243
0,2,7255
0,2,7263
0,2,7280
0,2,7283
0,2,7294
0,2,7302
0,2,7306
0,2,7320
0,2,7322
0,2,7324
0,2,7325
0,2,7328
0,2,7341
0,2,7346
0,2,7348
0,2,7350
0,2,7357
0,2,7359
0,2,7368
0,2,7370
0,2,7371
0,2,7373
0,2,7375
0,2,7378
0,2,7384
0,2,7399
0,2,7403
0,2,7407
0,2,7408
0,2,7409
0,2,7411
0,2,7412
0,2,7414
0,2,7415
0,2,7422
0,2,7427
0,2,7429
0,2,7430
0,2,7434
0,2,7436
0,2,7437
0,2,7441
0,2,7443
0,2,7446
0,2,7449
0,2,7466
0,2,7471
0,2,7477
0,2,7480
0,2,7481
0,2,7485
0,2,7487
0,2,7488
0,2,7492
0,2,7499
0,2,7510
0,2,7516
0,2,7525
0,2,7526
0,2,7539
0,2,7541
0,2,7546
0,2,7548
0,2,7554
0,2,7555
0,2,7556
0,2,7560
0,2,7563
0,2,7568
0,2,7569
0,2,7576
0,2,7587
0,2,7594
0,2,7601
0,2,7603
0,2,7605
0,2,7613
0,2,7620
0,2,7621
0,2,7632
0,2,7633
0,2,7640
0,2,7641
0,2,7655
0,2,7663
0,2,7665
0,2,7666
0,2,7675
0,2,7682
0,2,7683
0,2,7685
0,2,7695
0,2,7709
0,2,7712
0,2,7715
0,2,7739
0,2,7741
0,2,7744
0,2,7752
0,2,7759
0,2,7760
0,2,7761
0,2,7764
0,2,7796
0,2,7804
0,2,7806
0,2,7808
0,2,7812
0,2,7813
0,2,7817
0,2,7824
0,2,7825
0,2,7830
0,2,7839
0,2,7843
0,2,7844
0,2,7847
0,2,7850
0,2,7853
0,2,7860
0,2,7861
0,2,7871
0,2,7872
0,2,7875
0,2,7887
0,2,7892
0,2,7896
0,2,7899
0,2,7900
0,2,7918
0,2,7924
0,2,7925
0,2,7929
0,2,7933
0,2,7940
0,2,7943
0,2,7949
0,2,7951
0,2,7963
0,2,7965
0,2,7971
0,2,7975
0,2,7977
0,2,7981
0,2,7984
0,2,7985
0,2,7986
0,2,7991
0,2,7995
0,2,8001
0,2,8006
0,2,8007
0,2,8009
0,2,8010
0,2,8020
0,2,8022
0,2,8033
0,2,8034
0,2,8055
0,2,8056
0,2,8061
0,2,8065
0,2,8069
0,2,8071
0,2,8073
0,2,8088
0,2,8091
0,2,8109
0,2,8112
0,2,8115
0,2,8127
0,2,8129
0,2,8133
0,2,8135
0,2,8136
0,2,8138
0,2,8149
0,2,8150
0,2,8157
0,2,8163
0,2,8169
0,2,8170
0,2,8171
0,2,8178
0,2,8182
0,2,8185
0,2,8190
0,2,8192
0,2,8212
0,2,8219
0,2,8220
0,2,8226
0,2,8227
0,2,8233
0,2,8235
0,2,8238
0,2,8242
0,2,8243
0,2,8245
0,2,8255
0,2,8258
0,2,8262
0,2,8274
0,2,8278
0,2,8285
0,2,8289
0,2,8298
0,2,8302
0,2,8308
0,2,8314
0,2,8318
0,2,8324
0,2,8325
0,2,8326
0,2,8331
0,2,8332
0,2,8333
0,2,8335
0,2,8338
0,2,8340
0,2,8348
0,2,8357
0,2,8364
0,2,8373
0,2,8375
0,2,8379
0,2,8381
0,2,8383
0,2,8384
0,2,8385
0,2,8387
0,2,8390
0,2,8391
0,2,8393
0,2,8396
0,2,8403
0,2,8405
0,2,8406
0,2,8415
0,2,8426
0,2,8427
0,2,8438
0,2,8448
0,2,8449
0,2,8460
0,2,8484
0,2,8485
0,2,8486
0,2,8487
0,2,8493
0,2,8495
0,2,8501
0,2,8503
0,2,8505
0,2,8506
0,2,8516
0,2,8524
0,2,8528
0,2,8529
0,2,8532
0,2,8547
0,2,8549
0,2,8560
0,2,8563
0,2,8572
0,2,8574
0,2,8579
0,2,8585
0,2,8588
0,2,8597
0,2,8599
0,2,8605
0,2,8617
0,2,8618
0,2,8627
0,2,8629
0,2,8638
0,2,8643
0,2,8647
0,2,8651
0,2,8653
0,2,8664
0,2,8668
0,2,8673
0,2,8675
0,2,8681
0,2,8684
0,2,8691
0,2,8694
0,2,8706
0,2,8715
0,2,8720
0,2,8721
0,2,8734
0,2,8737
0,2,8739
0,2,8741
0,2,8742
0,2,8746
0,2,8754
0,2,8763
0,2,8769
0,2,8770
0,2,8778
0,2,8782
0,2,8802
0,2,8804
0,2,8810
0,2,8815
0,2,8817
0,2,8818
0,2,8835
0,2,8838
0,2,8842
0,2,8846
0,2,8848
0,2,8855
0,2,8858
0,2,8861
0,2,8864
0,2,8868
0,2,8882
0,2,8888
0,2,8890
0,2,8898
0,2,8906
0,2,8911
0,2,8916
0,2,8920
0,2,8935
0,2,8947
0,2,8964
0,2,8967
0,2,8974
0,2,8976
0,2,9008
0,2,9010
0,2,9014
0,2,9015
0,2,9023
0,2,9029
0,2,9033
0,2,9038
0,2,9039
0,2,9046
0,2,9047
0,2,9052
0,2,9069
0,2,9070
0,2,9077
0,2,9083
0,2,9085
0,2,9106
0,2,9108
0,2,9116
0,2,9121
0,2,9124
0,2,9126
0,2,9127
0,2,9130
0,2,9134
0,2,9136
0,2,9145
0,2,9148
0,2,9149
0,2,9150
0,2,9152
0,2,9156
0,2,9160
0,2,9162
0,2,9163
0,2,9171
0,2,9175
0,2,9177
0,2,9181
0,2,9182
0,2,9184
0,2,9189
0,2,9192
0,2,9195
0,2,9200
0,2,9202
0,2,9218
0,2,9220
0,2,9224
0,2,9227
0,2,9233
0,2,9238
0,2,9244
0,2,9251
0,2,9256
0,2,9262
0,2,9264
0,2,9269
0,2,9286
0,2,9294
0,2,9300
0,2,9302
0,2,9316
0,2,9322
0,2,9323
0,2,9331
0,2,9333
0,2,9335
0,2,9348
0,2,9349
0,2,9353
0,2,9361
0,2,9362
0,2,9365
0,2,9366
0,2,9370
0,2,9371
0,2,9375
0,2,9379
0,2,9388
0,2,9390
0,2,9396
0,2,9400
0,2,9403
0,2,9407
0,2,9409
0,2,9410
0,2,9411
0,2,9416
0,2,9425
0,2,9427
0,2,9432
0,2,9437
0,2,9439
0,2,9443
0,2,9446
0,2,9457
0,2,9460
0,2,9466
0,2,9476
0,2,9477
0,2,9501
0,2,9511
0,2,9521
0,2,9524
0,2,9529
0,2,9534
0,2,9535
0,2,9538
0,2,9540
0,2,9545
0,2,9546
0,2,9548
0,2,9560
0,2,9563
0,2,9566
0,2,9572
0,2,9579
0,2,9587
0,2,9593
0,2,9613
0,2,9623
0,2,9624
0,2,9635
0,2,9638
0,2,9644
0,2,9646
0,2,9647
0,2,9650
0,2,9655
0,2,9658
0,2,9660
0,2,9662
0,2,9666
0,2,9668
0,2,9670
0,2,9680
0,2,9682
0,2,9686
0,2,9689
0,2,9698
0,2,9706
0,2,9707
0,2,9709
0,2,9713
0,2,9722
0,2,9729
0,2,9734
0,2,9741
0,2,9754
0,2,9755
0,2,9776
0,2,9779
0,2,9785
0,2,9794
0,2,9800
0,2,9804
0,2,9805
0,2,9809
0,2,9810
0,2,9817
0,2,9827
0,2,9836
0,2,9837
0,2,9838
0,2,9841
0,2,9845
0,2,9847
0,2,9850
0,2,9866
0,2,9868
0,2,9879
0,2,9881
0,2,9883
0,2,9890
0,2,9893
0,2,9894
0,2,9903
0,2,9906
0,2,9913
0,2,9914
0,2,9916
0,2,9919
0,2,9922
0,2,9933
0,2,9946
0,2,9947
0,2,9950
0,2,9957
0,2,9966
0,2,9976
0,2,9979
0,2,9982
0,2,9984
0,2,9987
0,2,9996
0,2,10002
0,2,10004
0,2,10005
