seed,type,index
0,2,1147
0,2,1152
0,2,1163
0,2,1166
0,2,1170
0,2,1176
0,2,1178
0,2,1186
0,2,1188
0,2,1200
0,2,1201
0,2,1207
0,2,1210
0,2,1214
0,2,1218
0,2,1219
0,2,1223
0,2,1232
0,2,1234
0,2,1248
0,2,1251
0,2,1257
0,2,1261
0,2,1268
0,2,1274
0,2,1276
0,2,1281
0,2,1283
0,2,1285
0,2,1291
0,2,1294
0,2,1296
0,2,1308
0,2,1315
0,2,1316
0,2,1319
0,2,1339
0,2,1342
0,2,1352
0,2,1356
0,2,1364
0,2,1366
0,2,1368
0,2,1375
0,2,1376
0,2,1379
0,2,1385
0,2,1396
0,2,1402
0,2,1405
0,2,1406
0,2,1411
0,2,1415
0,2,1416
0,2,1421
0,2,1429
0,2,1430
0,2,1439
0,2,1441
0,2,1442
0,2,1443
0,2,1452
0,2,1454
0,2,1466
0,2,1468
0,2,1469
0,2,1472
0,2,1478
0,2,1485
0,2,1497
0,2,1514
0,2,1519
0,2,1522
0,2,1523
0,2,1525
0,2,1526
0,2,1527
0,2,1546
0,2,1551
0,2,1559
0,2,1560
0,2,1561
0,2,1566
0,2,1569
0,2,1571
0,2,1572
0,2,1573
0,2,1578
0,2,1582
0,2,1583
0,2,1616
0,2,1622
0,2,1634
0,2,1635
0,2,1642
0,2,1643
0,2,1647
0,2,1648
0,2,1650
0,2,1667
0,2,1668
0,2,1669
0,2,1674
0,2,1675
0,2,1695
0,2,1700
0,2,1714
0,2,1717
0,2,1720
0,2,1724
0,2,1735
0,2,1737
0,2,1743
0,2,1745
0,2,1748
0,2,1749
0,2,1753
0,2,1756
0,2,1762
0,2,1772
0,2,1773
0,2,1777
0,2,1781
0,2,1783
0,2,1786
0,2,1804
0,2,1810
0,2,1812
0,2,1814
0,2,1819
0,2,1821
0,2,1822
0,2,1827
0,2,1834
0,2,1842
0,2,1847
0,2,1852
0,2,1860
0,2,1861
0,2,1868
0,2,1871
0,2,1883
0,2,1884
0,2,1885
0,2,1886
0,2,1889
0,2,1899
0,2,1905
0,2,1908
0,2,1909
0,2,1910
0,2,1917
0,2,1919
0,2,1933
0,2,1937
0,2,1944
0,2,1946
0,2,1947
0,2,1959
0,2,1964
0,2,1966
0,2,1970
0,2,1972
0,2,1975
0,2,1981
0,2,1985
0,2,1991
0,2,1999
0,2,2012
0,2,2014
0,2,2021
0,2,2025
0,2,2033
0,2,2044
0,2,2049
0,2,2053
0,2,2059
0,2,2061
0,2,2070
0,2,2073
0,2,2074
0,2,2088
0,2,2089
0,2,2098
0,2,2104
0,2,2106
0,2,2109
0,2,2116
0,2,2120
0,2,2121
0,2,2126
0,2,2134
0,2,2141
0,2,2144
0,2,2146
0,2,2148
0,2,2154
0,2,2162
0,2,2164
0,2,2168
0,2,2169
0,2,2175
0,2,2184
0,2,2186
0,2,2187
0,2,2192
0,2,2197
0,2,2211
0,2,2213
0,2,2218
0,2,2221
0,2,2243
0,2,2253
0,2,2259
0,2,2264
0,2,2267
0,2,2273
0,2,2279
0,2,2288
0,2,2291
0,2,2302
0,2,2304
0,2,2306
0,2,2310
0,2,2314
0,2,2319
0,2,2321
0,2,2330
0,2,2338
0,2,2345
0,2,2347
0,2,2353
0,2,2354
0,2,2359
0,2,2362
0,2,2368
0,2,2371
0,2,2379
0,2,2397
0,2,2399
0,2,2401
0,2,2406
0,2,2407
0,2,2408
0,2,2409
0,2,2414
0,2,2424
0,2,2429
0,2,2440
0,2,2464
0,2,2472
0,2,2474
0,2,2477
0,2,2480
0,2,2483
0,2,2484
0,2,2485
0,2,2488
0,2,2492
0,2,2493
0,2,2497
0,2,2499
0,2,2505
0,2,2507
0,2,2508
0,2,2527
0,2,2529
0,2,2545
0,2,2553
0,2,2557
0,2,2565
0,2,2568
0,2,2573
0,2,2575
0,2,2584
0,2,2598
0,2,2599
0,2,2602
0,2,2603
0,2,2616
0,2,2617
0,2,2619
0,2,2623
0,2,2653
0,2,2654
0,2,2655
0,2,2659
0,2,2660
0,2,2673
0,2,2677
0,2,2683
0,2,2686
0,2,2688
0,2,2706
0,2,2709
0,2,2713
0,2,2714
0,2,2716
0,2,2720
0,2,2729
0,2,2742
0,2,2743
0,2,2747
0,2,2748
0,2,2752
0,2,2757
0,2,2763
0,2,2775
0,2,2782
0,2,2784
0,2,2788
0,2,2791
0,2,2792
0,2,2798
0,2,2799
0,2,2818
0,2,2819
0,2,2823
0,2,2824
0,2,2825
0,2,2831
0,2,2834
0,2,2835
0,2,2840
0,2,2842
0,2,2844
0,2,2851
0,2,2855
0,2,2860
0,2,2862
0,2,2865
0,2,2870
0,2,2878
0,2,2881
0,2,2885
0,2,2895
0,2,2896
0,2,2911
0,2,2918
0,2,2919
0,2,2922
0,2,2925
0,2,2927
0,2,2928
0,2,2930
0,2,2934
0,2,2938
0,2,2939
0,2,2941
0,2,2952
0,2,2957
0,2,2961
0,2,2965
0,2,2969
0,2,2981
0,2,2988
0,2,2990
0,2,3006
0,2,3011
0,2,3015
0,2,3023
0,2,3036
0,2,3038
0,2,3039
0,2,3041
0,2,3043
0,2,3047
0,2,3056
0,2,3057
0,2,3060
0,2,3065
0,2,3069
0,2,3071
0,2,3078
0,2,3081
0,2,3109
0,2,3119
0,2,3134
0,2,3136
0,2,3141
0,2,3147
0,2,3156
0,2,3163
0,2,3165
0,2,3166
0,2,3170
0,2,3171
0,2,3174
0,2,3177
0,2,3186
0,2,3191
0,2,3216
0,2,3217
0,2,3218
0,2,3220
0,2,3224
0,2,3245
0,2,3251
0,2,3268
0,2,3270
0,2,3272
0,2,3274
0,2,3277
0,2,3278
0,2,3285
0,2,3287
0,2,3292
0,2,3301
0,2,3304
0,2,3306
0,2,3314
0,2,3315
0,2,3321
0,2,3329
0,2,3332
0,2,3362
0,2,3363
0,2,3366
0,2,3368
0,2,3377
0,2,3378
0,2,3379
0,2,3380
0,2,3382
0,2,3383
0,2,3386
0,2,3387
0,2,3391
0,2,3393
0,2,3397
0,2,3403
0,2,3405
0,2,3412
0,2,3413
0,2,3417
0,2,3422
0,2,3430
0,2,3439
0,2,3447
0,2,3453
0,2,3461
0,2,3462
0,2,3468
0,2,3475
0,2,3480
0,2,3482
0,2,3486
0,2,3487
0,2,3488
0,2,3489
0,2,3490
0,2,3495
0,2,3496
0,2,3499
0,2,3502
0,2,3509
0,2,3512
0,2,3513
0,2,3516
0,2,3531
0,2,3536
0,2,3545
0,2,3550
0,2,3552
0,2,3559
0,2,3560
0,2,3563
0,2,3564
0,2,3566
0,2,3571
0,2,3573
0,2,3575
0,2,3580
0,2,3587
0,2,3588
0,2,3593
0,2,3598
0,2,3602
0,2,3609
0,2,3611
0,2,3617
0,2,3623
0,2,3625
0,2,3628
0,2,3631
0,2,3638
0,2,3639
0,2,3646
0,2,3650
0,2,3654
0,2,3658
0,2,3659
0,2,3661
0,2,3673
0,2,3674
0,2,3678
0,2,3689
0,2,3691
0,2,3692
0,2,3693
0,2,3706
0,2,3711
0,2,3713
0,2,3719
0,2,3720
0,2,3726
0,2,3728
0,2,3733
0,2,3738
0,2,3748
0,2,3749
0,2,3750
0,2,3760
0,2,3778
0,2,3785
0,2,3798
0,2,3811
0,2,3812
0,2,3813
0,2,3817
0,2,3822
0,2,3856
0,2,3870
0,2,3871
0,2,3876
0,2,3879
0,2,3880
0,2,3883
0,2,3886
0,2,3889
0,2,3904
0,2,3915
0,2,3917
0,2,3920
0,2,3921
0,2,3935
0,2,3939
0,2,3941
0,2,3942
0,2,3945
0,2,3952
0,2,3958
0,2,3959
0,2,3960
0,2,3962
0,2,3963
0,2,3975
0,2,3978
0,2,3984
0,2,3985
0,2,3986
0,2,3992
0,2,3995
0,2,3998
0,2,4004
0,2,4009
0,2,4016
0,2,4019
0,2,4020
0,2,4021
0,2,4030
0,2,4035
0,2,4036
0,2,4037
0,2,4039
0,2,4041
0,2,4054
0,2,4058
0,2,4073
0,2,4078
0,2,4081
0,2,4082
0,2,4083
0,2,4086
0,2,4089
0,2,4104
0,2,4109
0,2,4110
0,2,4116
0,2,4117
0,2,4120
0,2,4126
0,2,4131
0,2,4145
0,2,4153
0,2,4161
0,2,4167
0,2,4169
0,2,4182
0,2,4194
0,2,4195
0,2,4197
0,2,4200
0,2,4201
0,2,4202
0,2,4204
0,2,4205
0,2,4209
0,2,4214
0,2,4220
0,2,4237
0,2,4246
0,2,4267
0,2,4270
0,2,4280
0,2,4283
0,2,4286
0,2,4288
0,2,4292
0,2,4301
0,2,4302
0,2,4306
0,2,4309
0,2,4311
0,2,4312
0,2,4315
0,2,4318
0,2,4319
0,2,4331
0,2,4335
0,2,4338
0,2,4340
0,2,4343
0,2,4350
0,2,4351
0,2,4355
0,2,4373
0,2,4376
0,2,4386
0,2,4389
0,2,4396
0,2,4399
0,2,4400
0,2,4401
0,2,4402
0,2,4404
0,2,4409
0,2,4416
0,2,4420
0,2,4423
0,2,4438
0,2,4447
0,2,4454
0,2,4456
0,2,4461
0,2,4462
0,2,4465
0,2,4466
0,2,4467
0,2,4469
0,2,4485
0,2,4486
0,2,4488
0,2,4490
0,2,4494
0,2,4498
0,2,4500
0,2,4513
0,2,4518
0,2,4532
0,2,4535
0,2,4538
0,2,4540
0,2,4541
0,2,4544
0,2,4552
0,2,4555
0,2,4561
0,2,4562
0,2,4573
0,2,4575
0,2,4578
0,2,4587
0,2,4589
0,2,4594
0,2,4600
0,2,4601
0,2,4606
0,2,4614
0,2,4615
0,2,4621
0,2,4625
0,2,4626
0,2,4627
0,2,4634
0,2,4635
0,2,4640
0,2,4643
0,2,4652
0,2,4653
0,2,4671
0,2,4673
0,2,4676
0,2,4690
0,2,4700
0,2,4702
0,2,4704
0,2,4708
0,2,4709
0,2,4710
0,2,4711
0,2,4715
0,2,4719
0,2,4720
0,2,4727
0,2,4728
0,2,4731
0,2,4734
0,2,4735
0,2,4748
0,2,4755
0,2,4756
0,2,4763
0,2,4781
0,2,4784
0,2,4785
0,2,4791
0,2,4793
0,2,4809
0,2,4813
0,2,4814
0,2,4815
0,2,4817
0,2,4818
0,2,4820
0,2,4825
0,2,4831
0,2,4835
0,2,4836
0,2,4844
0,2,4848
0,2,4855
0,2,4861
0,2,4862
0,2,4869
0,2,4870
0,2,4871
0,2,4876
0,2,4878
0,2,4879
0,2,4880
0,2,4883
0,2,4886
0,2,4890
0,2,4893
0,2,4895
0,2,4902
0,2,4907
0,2,4908
0,2,4916
0,2,4925
0,2,4930
0,2,4934
0,2,4938
0,2,4946
0,2,4947
0,2,4968
0,2,4975
0,2,4980
0,2,4986
0,2,4987
0,2,4995
0,2,4996
0,2,5001
0,2,5006
0,2,5014
0,2,5015
0,2,5019
0,2,5020
0,2,5021
0,2,5022
0,2,5024
0,2,5026
0,2,5028
0,2,5029
0,2,5035
0,2,5036
0,2,5039
0,2,5040
0,2,5041
0,2,5047
0,2,5062
0,2,5066
0,2,5070
0,2,5073
0,2,5081
0,2,5085
0,2,5087
0,2,5090
0,2,5107
0,2,5109
0,2,5113
0,2,5118
0,2,5120
0,2,5123
0,2,5128
0,2,5130
0,2,5135
0,2,5139
0,2,5140
0,2,5145
0,2,5146
0,2,5152
0,2,5155
0,2,5156
0,2,5158
0,2,5164
0,2,5175
0,2,5180
0,2,5181
0,2,5186
0,2,5188
0,2,5196
0,2,5198
0,2,5199
0,2,5202
0,2,5203
0,2,5207
0,2,5211
0,2,5213
0,2,5215
0,2,5220
0,2,5225
0,2,5227
0,2,5233
0,2,5235
0,2,5236
0,2,5242
0,2,5247
0,2,5263
0,2,5266
0,2,5281
0,2,5286
0,2,5288
0,2,5295
0,2,5297
0,2,5302
0,2,5309
0,2,5311
0,2,5316
0,2,5324
0,2,5327
0,2,5336
0,2,5347
0,2,5351
0,2,5361
0,2,5362
0,2,5365
0,2,5374
0,2,5386
0,2,5387
0,2,5402
0,2,5405
0,2,5407
0,2,5411
0,2,5413
0,2,5416
0,2,5422
0,2,5424
0,2,5425
0,2,5433
0,2,5443
0,2,5464
0,2,5465
0,2,5468
0,2,5472
0,2,5475
0,2,5477
0,2,5478
0,2,5479
0,2,5481
0,2,5498
0,2,5504
0,2,5512
0,2,5516
0,2,5519
0,2,5521
0,2,5523
0,2,5528
0,2,5541
0,2,5547
0,2,5554
0,2,5555
0,2,5559
0,2,5565
0,2,5566
0,2,5571
0,2,5572
0,2,5576
0,2,5582
0,2,5583
0,2,5587
0,2,5593
0,2,5598
0,2,5605
0,2,5607
0,2,5620
0,2,5627
0,2,5630
0,2,5635
0,2,5644
0,2,5650
0,2,5651
0,2,5652
0,2,5657
0,2,5666
0,2,5678
0,2,5683
0,2,5686
0,2,5696
0,2,5706
0,2,5709
0,2,5710
0,2,5717
0,2,5721
0,2,5731
0,2,5736
0,2,5737
0,2,5756
0,2,5761
0,2,5768
0,2,5773
0,2,5790
0,2,5793
0,2,5805
0,2,5809
0,2,5810
0,2,5814
0,2,5816
0,2,5824
0,2,5828
0,2,5845
0,2,5852
0,2,5853
0,2,5854
0,2,5855
0,2,5859
0,2,5864
0,2,5870
0,2,5880
0,2,5885
0,2,5902
0,2,5912
0,2,5913
0,2,5915
0,2,5916
0,2,5918
0,2,5919
0,2,5925
0,2,5948
0,2,5949
0,2,5960
0,2,5962
0,2,5965
0,2,5967
0,2,5969
0,2,5970
0,2,5971
0,2,5972
0,2,5977
0,2,5978
0,2,5979
0,2,5983
0,2,5990
0,2,5991
0,2,5999
0,2,6005
0,2,6007
0,2,6020
0,2,6026
0,2,6027
0,2,6037
0,2,6041
0,2,6042
0,2,6051
0,2,6061
0,2,6069
0,2,6075
0,2,6076
0,2,6078
0,2,6087
0,2,6099
0,2,6103
0,2,6112
0,2,6115
0,2,6120
0,2,6124
0,2,6128
0,2,6139
0,2,6162
0,2,6166
0,2,6174
0,2,6179
0,2,6185
0,2,6189
0,2,6194
0,2,6195
0,2,6198
0,2,6199
0,2,6204
0,2,6208
0,2,6214
0,2,6216
0,2,6221
0,2,6229
0,2,6230
0,2,6232
0,2,6234
0,2,6235
0,2,6236
0,2,6239
0,2,6242
0,2,6248
0,2,6249
0,2,6251
0,2,6265
0,2,6272
0,2,6273
0,2,6277
0,2,6286
0,2,6287
0,2,6290
0,2,6292
0,2,6296
0,2,6304
0,2,6314
0,2,6318
0,2,6320
0,2,6321
0,2,6328
0,2,6333
0,2,6338
0,2,6339
0,2,6347
0,2,6357
0,2,6358
0,2,6367
0,2,6374
0,2,6375
0,2,6380
0,2,6389
0,2,6396
0,2,6397
0,2,6399
0,2,6409
0,2,6415
0,2,6421
0,2,6422
0,2,6432
0,2,6434
0,2,6437
0,2,6439
0,2,6440
0,2,6441
0,2,6442
0,2,6449
0,2,6450
0,2,6462
0,2,6465
0,2,6466
0,2,6467
0,2,6472
0,2,6476
0,2,6480
0,2,6481
0,2,6482
0,2,6488
0,2,6490
0,2,6500
0,2,6506
0,2,6512
0,2,6520
0,2,6524
0,2,6525
0,2,6528
0,2,6534
0,2,6536
0,2,6539
0,2,6548
0,2,6550
0,2,6556
0,2,6557
0,2,6559
0,2,6565
0,2,6569
0,2,6570
0,2,6574
0,2,6579
0,2,6580
0,2,6582
0,2,6587
0,2,6588
0,2,6594
0,2,6609
0,2,6621
0,2,6622
0,2,6625
0,2,6628
0,2,6630
0,2,6632
0,2,6633
0,2,6635
0,2,6638
0,2,6640
0,2,6643
0,2,6648
0,2,6650
0,2,6651
0,2,6656
0,2,6665
0,2,6666
0,2,6670
0,2,6673
0,2,6690
0,2,6710
0,2,6711
0,2,6712
0,2,6713
0,2,6719
0,2,6723
0,2,6725
0,2,6726
0,2,6735
0,2,6739
0,2,6757
0,2,6768
0,2,6770
0,2,6783
0,2,6786
0,2,6788
0,2,6791
0,2,6794
0,2,6799
0,2,6802
0,2,6811
0,2,6812
0,2,6837
0,2,6851
0,2,6862
0,2,6864
0,2,6871
0,2,6873
0,2,6881
0,2,6891
0,2,6892
0,2,6903
0,2,6907
0,2,6908
0,2,6915
0,2,6921
0,2,6922
0,2,6934
0,2,6943
0,2,6955
0,2,6957
0,2,6968
0,2,6974
0,2,6980
0,2,6983
0,2,6986
0,2,6993
0,2,6995
0,2,7001
0,2,7005
0,2,7020
0,2,7025
0,2,7030
0,2,7036
0,2,7039
0,2,7041
0,2,7047
0,2,7060
0,2,7064
0,2,7067
0,2,7070
0,2,7080
0,2,7089
0,2,7096
0,2,7115
0,2,7116
0,2,7128
0,2,7132
0,2,7138
0,2,7144
0,2,7145
0,2,7150
0,2,7168
0,2,7169
0,2,7170
0,2,7174
0,2,7182
0,2,7199
0,2,7204
0,2,7205
0,2,7210
0,2,7212
0,2,7213
0,2,7215
0,2,7218
0,2,7220
0,2,7228
0,2,7231
0,2,7232
0,2,7233
0,2,7235
0,2,7238
0,2,7241
0,2,7244
0,2,7254
0,2,7256
0,2,7260
0,2,7263
0,2,7268
0,2,7279
0,2,7281
0,2,7283
0,2,7285
0,2,7295
0,2,7300
0,2,7309
0,2,7318
0,2,7325
0,2,7337
0,2,7340
0,2,7349
0,2,7353
0,2,7355
0,2,7367
0,2,7372
0,2,7388
0,2,7398
0,2,7399
0,2,7402
0,2,7403
0,2,7412
0,2,7421
0,2,7426
0,2,7433
0,2,7434
0,2,7435
0,2,7439
0,2,7441
0,2,7446
0,2,7454
0,2,7459
0,2,7461
0,2,7462
0,2,7465
0,2,7477
0,2,7493
0,2,7502
0,2,7509
0,2,7521
0,2,7526
0,2,7527
0,2,7530
0,2,7534
0,2,7545
0,2,7547
0,2,7559
0,2,7562
0,2,7567
0,2,7569
0,2,7572
0,2,7577
0,2,7595
0,2,7603
0,2,7606
0,2,7611
0,2,7615
0,2,7618
0,2,7622
0,2,7627
0,2,7631
0,2,7636
0,2,7645
0,2,7650
0,2,7664
0,2,7665
0,2,7668
0,2,7669
0,2,7674
0,2,7680
0,2,7685
0,2,7689
0,2,7694
0,2,7704
0,2,7705
0,2,7706
0,2,7723
0,2,7726
0,2,7740
0,2,7745
0,2,7746
0,2,7750
0,2,7751
0,2,7755
0,2,7758
0,2,7764
0,2,7772
0,2,7773
0,2,7774
0,2,7776
0,2,7779
0,2,7781
0,2,7782
0,2,7784
0,2,7796
0,2,7797
0,2,7799
0,2,7804
0,2,7806
0,2,7809
0,2,7811
0,2,7822
0,2,7824
0,2,7829
0,2,7830
0,2,7832
0,2,7840
0,2,7850
0,2,7851
0,2,7852
0,2,7853
0,2,7860
0,2,7864
0,2,7869
0,2,7878
0,2,7879
0,2,7880
0,2,7882
0,2,7883
0,2,7885
0,2,7893
0,2,7897
0,2,7899
0,2,7902
0,2,7911
0,2,7912
0,2,7915
0,2,7920
0,2,7922
0,2,7926
0,2,7946
0,2,7948
0,2,7954
0,2,7962
0,2,7972
0,2,7977
0,2,7980
0,2,7986
0,2,7992
0,2,7994
0,2,8000
0,2,8010
0,2,8014
0,2,8018
0,2,8023
0,2,8027
0,2,8041
0,2,8042
0,2,8044
0,2,8046
0,2,8047
0,2,8050
0,2,8052
0,2,8056
0,2,8059
0,2,8061
0,2,8064
0,2,8078
0,2,8080
0,2,8083
0,2,8084
0,2,8086
0,2,8092
0,2,8094
0,2,8095
0,2,8103
0,2,8109
0,2,8112
0,2,8117
0,2,8120
0,2,8123
0,2,8129
0,2,8130
0,2,8139
0,2,8142
0,2,8151
0,2,8153
0,2,8160
0,2,8163
0,2,8175
0,2,8180
0,2,8189
0,2,8191
0,2,8195
0,2,8198
0,2,8209
0,2,8220
0,2,8225
0,2,8228
0,2,8232
0,2,8235
0,2,8248
0,2,8253
0,2,8256
0,2,8261
0,2,8266
0,2,8268
0,2,8275
0,2,8277
0,2,8278
0,2,8280
0,2,8282
0,2,8284
0,2,8295
0,2,8299
0,2,8302
0,2,8312
0,2,8327
0,2,8328
0,2,8331
0,2,8356
0,2,8359
0,2,8365
0,2,8368
0,2,8371
0,2,8379
0,2,8382
0,2,8393
0,2,8403
0,2,8406
0,2,8408
0,2,8417
0,2,8419
0,2,8420
0,2,8424
0,2,8446
0,2,8452
0,2,8457
0,2,8466
0,2,8469
0,2,8471
0,2,8474
0,2,8476
0,2,8480
0,2,8482
0,2,8488
0,2,8490
0,2,8494
0,2,8497
0,2,8510
0,2,8513
0,2,8527
0,2,8529
0,2,8537
0,2,8538
0,2,8541
0,2,8545
0,2,8550
0,2,8557
0,2,8558
0,2,8559
0,2,8561
0,2,8564
0,2,8565
0,2,8567
0,2,8575
0,2,8577
0,2,8583
0,2,8601
0,2,8606
0,2,8607
0,2,8616
0,2,8624
0,2,8625
0,2,8631
0,2,8632
0,2,8642
0,2,8659
0,2,8663
0,2,8671
0,2,8674
0,2,8675
0,2,8678
0,2,8680
0,2,8689
0,2,8692
0,2,8694
0,2,8702
0,2,8713
0,2,8718
0,2,8722
0,2,8725
0,2,8730
0,2,8732
0,2,8734
0,2,8735
0,2,8764
0,2,8765
0,2,8772
0,2,8775
0,2,8781
0,2,8791
0,2,8795
0,2,8797
0,2,8808
0,2,8823
0,2,8829
0,2,8830
0,2,8833
0,2,8836
0,2,8842
0,2,8845
0,2,8850
0,2,8856
0,2,8857
0,2,8862
0,2,8863
0,2,8865
0,2,8877
0,2,8881
0,2,8891
0,2,8904
0,2,8905
0,2,8907
0,2,8908
0,2,8910
0,2,8915
0,2,8916
0,2,8918
0,2,8920
0,2,8925
0,2,8929
0,2,8951
0,2,8957
0,2,8961
0,2,8965
0,2,8969
0,2,8970
0,2,8978
0,2,8981
0,2,8985
0,2,8987
0,2,8990
0,2,8996
0,2,8997
0,2,9000
0,2,9019
0,2,9023
0,2,9025
0,2,9026
0,2,9029
0,2,9030
0,2,9039
0,2,9047
0,2,9051
0,2,9055
0,2,9058
0,2,9066
0,2,9068
0,2,9072
0,2,9074
0,2,9076
0,2,9083
0,2,9085
0,2,9092
0,2,9102
0,2,9106
0,2,9108
0,2,9113
0,2,9114
0,2,9117
0,2,9120
0,2,9125
0,2,9130
0,2,9132
0,2,9136
0,2,9141
0,2,9142
0,2,9143
0,2,9152
0,2,9161
0,2,9172
0,2,9188
0,2,9189
0,2,9198
0,2,9203
0,2,9205
0,2,9206
0,2,9208
0,2,9211
0,2,9213
0,2,9214
0,2,9219
0,2,9221
0,2,9224
0,2,9226
0,2,9231
0,2,9237
0,2,9240
0,2,9241
0,2,9246
0,2,9249
0,2,9255
0,2,9263
0,2,9265
0,2,9268
0,2,9277
0,2,9279
0,2,9282
0,2,9283
0,2,9290
0,2,9294
0,2,9298
0,2,9301
0,2,9303
0,2,9304
0,2,9305
0,2,9307
0,2,9309
0,2,9310
0,2,9311
0,2,9314
0,2,9316
0,2,9318
0,2,9328
0,2,9330
0,2,9337
0,2,9342
0,2,9344
0,2,9347
0,2,9355
0,2,9360
0,2,9362
0,2,9365
0,2,9366
0,2,9370
0,2,9373
0,2,9379
0,2,9391
0,2,9393
0,2,9409
0,2,9415
0,2,9423
0,2,9424
0,2,9428
0,2,9429
0,2,9432
0,2,9435
0,2,9440
0,2,9443
0,2,9446
0,2,9449
0,2,9452
0,2,9453
0,2,9454
0,2,9469
0,2,9474
0,2,9477
0,2,9478
0,2,9479
0,2,9482
0,2,9483
0,2,9487
0,2,9488
0,2,9493
0,2,9498
0,2,9502
0,2,9513
0,2,9517
0,2,9525
0,2,9541
0,2,9554
0,2,9556
0,2,9559
0,2,9560
0,2,9564
0,2,9574
0,2,9576
0,2,9578
0,2,9581
0,2,9593
0,2,9601
0,2,9602
0,2,9606
0,2,9611
0,2,9614
0,2,9625
0,2,9628
0,2,9635
0,2,9636
0,2,9639
0,2,9641
0,2,9643
0,2,9657
0,2,9663
0,2,9671
0,2,9676
0,2,9677
0,2,9688
0,2,9693
0,2,9698
0,2,9699
0,2,9700
0,2,9706
0,2,9710
0,2,9734
0,2,9735
0,2,9739
0,2,9746
0,2,9754
0,2,9757
0,2,9759
0,2,9764
0,2,9767
0,2,9772
0,2,9773
0,2,9776
0,2,9780
0,2,9784
0,2,9788
0,2,9796
0,2,9797
0,2,9805
0,2,9812
0,2,9822
0,2,9824
0,2,9831
0,2,9836
0,2,9838
0,2,9840
0,2,9843
0,2,9845
0,2,9847
0,2,9858
0,2,9865
0,2,9868
0,2,9871
0,2,9874
0,2,9877
0,2,9879
0,2,9883
0,2,9889
0,2,9890
0,2,9902
0,2,9909
0,2,9911
0,2,9927
0,2,9928
0,2,9933
0,2,9943
0,2,9945
0,2,9951
